taskNum taskID workerID startTimeStamp submitTimeStamp resultsQueueTimeStamp endTimeStamp submitTime queueExecTime resultsTime totalTime exitCode
1267478710706 falkon:50161:5087_1470692601 QUEUE_50161 1267478706618 1267478709716 1267478710706 1267478710706 3098 990 0 4088 -88888
1267478710706 falkon:50161:5092_1324227680 QUEUE_50161 1267478706618 1267478709716 1267478710706 1267478710706 3098 990 0 4088 -88888
1267478710706 falkon:50161:2163_156315830 QUEUE_50161 1267478706414 1267478710061 1267478710706 1267478710706 3647 645 0 4292 -88888
1267478710706 falkon:50161:5093_1980211970 QUEUE_50161 1267478706618 1267478709716 1267478710706 1267478710706 3098 990 0 4088 -88888
1267478710706 falkon:50161:5094_1241998699 QUEUE_50161 1267478706618 1267478709716 1267478710706 1267478710706 3098 990 0 4088 -88888
1267478710706 falkon:50161:5096_1431729180 QUEUE_50161 1267478706618 1267478709716 1267478710706 1267478710706 3098 990 0 4088 -88888
1267478710706 falkon:50161:5089_2114034123 QUEUE_50161 1267478706618 1267478709716 1267478710706 1267478710706 3098 990 0 4088 -88888
1267478710706 falkon:50161:3088_26586517 QUEUE_50161 1267478706443 1267478709915 1267478710706 1267478710706 3472 791 0 4263 -88888
1267478710706 falkon:50161:3090_994504732 QUEUE_50161 1267478706443 1267478709915 1267478710706 1267478710706 3472 791 0 4263 -88888
1267478710706 falkon:50161:11013_186345163 QUEUE_50161 1267478707012 1267478710453 1267478710706 1267478710706 3441 253 0 3694 -88888
1267478710712 falkon:50161:5095_1924934320 QUEUE_50161 1267478706618 1267478709716 1267478710712 1267478710712 3098 996 0 4094 -88888
1267478710712 falkon:50161:4077_1289138259 QUEUE_50161 1267478706479 1267478709662 1267478710712 1267478710712 3183 1050 0 4233 -88888
1267478710712 falkon:50161:4076_321537368 QUEUE_50161 1267478706479 1267478709662 1267478710712 1267478710712 3183 1050 0 4233 -88888
1267478710712 falkon:50161:4082_1690827877 QUEUE_50161 1267478706479 1267478709662 1267478710712 1267478710712 3183 1050 0 4233 -88888
1267478710714 falkon:50161:5091_541623160 QUEUE_50161 1267478706618 1267478709716 1267478710714 1267478710714 3098 998 0 4096 -88888
1267478710717 falkon:50161:4079_1198732290 QUEUE_50161 1267478706479 1267478709662 1267478710717 1267478710717 3183 1055 0 4238 -88888
1267478710717 falkon:50161:4078_1881918130 QUEUE_50161 1267478706479 1267478709662 1267478710717 1267478710717 3183 1055 0 4238 -88888
1267478710719 falkon:50161:4087_31667323 QUEUE_50161 1267478706479 1267478709662 1267478710719 1267478710719 3183 1057 0 4240 -88888
1267478710719 falkon:50161:4085_1776437074 QUEUE_50161 1267478706479 1267478709662 1267478710719 1267478710719 3183 1057 0 4240 -88888
1267478710719 falkon:50161:4080_1667009162 QUEUE_50161 1267478706479 1267478709662 1267478710719 1267478710719 3183 1057 0 4240 -88888
1267478710719 falkon:50161:4089_1705458698 QUEUE_50161 1267478706479 1267478709662 1267478710719 1267478710719 3183 1057 0 4240 -88888
1267478710719 falkon:50161:4081_1411581096 QUEUE_50161 1267478706479 1267478709662 1267478710719 1267478710719 3183 1057 0 4240 -88888
1267478710721 falkon:50161:4086_1146586807 QUEUE_50161 1267478706479 1267478709662 1267478710721 1267478710721 3183 1059 0 4242 -88888
1267478710725 falkon:50161:4088_687510177 QUEUE_50161 1267478706479 1267478709662 1267478710725 1267478710725 3183 1063 0 4246 -88888
1267478710725 falkon:50161:4083_1433277283 QUEUE_50161 1267478706479 1267478709662 1267478710725 1267478710725 3183 1063 0 4246 -88888
1267478710725 falkon:50161:1088_1826044717 QUEUE_50161 1267478706320 1267478709993 1267478710725 1267478710725 3673 732 0 4405 -88888
1267478710725 falkon:50161:4084_453673126 QUEUE_50161 1267478706479 1267478709662 1267478710725 1267478710725 3183 1063 0 4246 -88888
1267478710725 falkon:50161:1090_105245954 QUEUE_50161 1267478706320 1267478709993 1267478710725 1267478710725 3673 732 0 4405 -88888
1267478710725 falkon:50161:1091_2001638280 QUEUE_50161 1267478706320 1267478709993 1267478710725 1267478710725 3673 732 0 4405 -88888
1267478710725 falkon:50161:12190_1865791227 QUEUE_50161 1267478707048 1267478709779 1267478710725 1267478710725 2731 946 0 3677 -88888
1267478710725 falkon:50161:1092_1571294279 QUEUE_50161 1267478706320 1267478709993 1267478710725 1267478710725 3673 732 0 4405 -88888
1267478710725 falkon:50161:12191_1426428021 QUEUE_50161 1267478707048 1267478709779 1267478710725 1267478710725 2731 946 0 3677 -88888
1267478710725 falkon:50161:1093_898838931 QUEUE_50161 1267478706320 1267478709993 1267478710725 1267478710725 3673 732 0 4405 -88888
1267478710725 falkon:50161:1094_1619140712 QUEUE_50161 1267478706320 1267478709993 1267478710725 1267478710725 3673 732 0 4405 -88888
1267478710725 falkon:50161:1096_1827187332 QUEUE_50161 1267478706320 1267478709993 1267478710725 1267478710725 3673 732 0 4405 -88888
1267478710725 falkon:50161:13056_247982636 QUEUE_50161 1267478707084 1267478709439 1267478710725 1267478710725 2355 1286 0 3641 -88888
1267478710726 falkon:50161:13059_661616802 QUEUE_50161 1267478707084 1267478709439 1267478710726 1267478710726 2355 1287 0 3642 -88888
1267478710726 falkon:50161:13058_292269479 QUEUE_50161 1267478707084 1267478709439 1267478710726 1267478710726 2355 1287 0 3642 -88888
1267478710726 falkon:50161:13060_271329592 QUEUE_50161 1267478707084 1267478709439 1267478710726 1267478710726 2355 1287 0 3642 -88888
1267478710726 falkon:50161:13061_1250884542 QUEUE_50161 1267478707084 1267478709439 1267478710726 1267478710726 2355 1287 0 3642 -88888
1267478710727 falkon:50161:10042_958289559 QUEUE_50161 1267478706993 1267478709484 1267478710727 1267478710727 2491 1243 0 3734 -88888
1267478710727 falkon:50161:13062_493335734 QUEUE_50161 1267478707084 1267478709439 1267478710727 1267478710727 2355 1288 0 3643 -88888
1267478710728 falkon:50161:10043_865332816 QUEUE_50161 1267478706993 1267478709484 1267478710728 1267478710728 2491 1244 0 3735 -88888
1267478710748 falkon:50161:13063_1085721556 QUEUE_50161 1267478707084 1267478709439 1267478710748 1267478710748 2355 1309 0 3664 -88888
1267478710748 falkon:50161:4091_862056114 QUEUE_50161 1267478706479 1267478709662 1267478710748 1267478710748 3183 1086 0 4269 -88888
1267478710748 falkon:50161:10044_1778254043 QUEUE_50161 1267478706993 1267478709484 1267478710748 1267478710748 2491 1264 0 3755 -88888
1267478710748 falkon:50161:1087_1407746547 QUEUE_50161 1267478706320 1267478709993 1267478710748 1267478710748 3673 755 0 4428 -88888
1267478710748 falkon:50161:4090_1160290325 QUEUE_50161 1267478706479 1267478709662 1267478710748 1267478710748 3183 1086 0 4269 -88888
1267478710754 falkon:50161:1095_1817328327 QUEUE_50161 1267478706320 1267478709993 1267478710754 1267478710754 3673 761 0 4434 -88888
1267478710754 falkon:50161:9013_582796582 QUEUE_50161 1267478706974 1267478709842 1267478710754 1267478710754 2868 912 0 3780 -88888
1267478710754 falkon:50161:9014_1044563891 QUEUE_50161 1267478706974 1267478709842 1267478710754 1267478710754 2868 912 0 3780 -88888
1267478710754 falkon:50161:12189_606514173 QUEUE_50161 1267478707048 1267478709779 1267478710754 1267478710754 2731 975 0 3706 -88888
1267478710754 falkon:50161:13064_961900062 QUEUE_50161 1267478707084 1267478709439 1267478710754 1267478710754 2355 1315 0 3670 -88888
1267478710754 falkon:50161:10047_1858724117 QUEUE_50161 1267478706993 1267478709484 1267478710754 1267478710754 2491 1270 0 3761 -88888
1267478710754 falkon:50161:10045_76800173 QUEUE_50161 1267478706993 1267478709484 1267478710754 1267478710754 2491 1270 0 3761 -88888
1267478710754 falkon:50161:1089_903716794 QUEUE_50161 1267478706320 1267478709993 1267478710754 1267478710754 3673 761 0 4434 -88888
1267478710754 falkon:50161:10048_544882024 QUEUE_50161 1267478706993 1267478709484 1267478710754 1267478710754 2491 1270 0 3761 -88888
1267478710754 falkon:50161:10046_1805816850 QUEUE_50161 1267478706993 1267478709484 1267478710754 1267478710754 2491 1270 0 3761 -88888
1267478710754 falkon:50161:4093_1099206357 QUEUE_50161 1267478706479 1267478709662 1267478710754 1267478710754 3183 1092 0 4275 -88888
1267478710755 falkon:50161:9015_1116210799 QUEUE_50161 1267478706974 1267478709842 1267478710754 1267478710754 2868 912 0 3780 -88888
1267478710755 falkon:50161:1097_2146329876 QUEUE_50161 1267478706320 1267478709993 1267478710755 1267478710755 3673 762 0 4435 -88888
1267478710755 falkon:50161:13057_1672987146 QUEUE_50161 1267478707084 1267478709439 1267478710755 1267478710755 2355 1316 0 3671 -88888
1267478710755 falkon:50161:4096_2057530879 QUEUE_50161 1267478706479 1267478709662 1267478710755 1267478710755 3183 1093 0 4276 -88888
1267478710755 falkon:50161:4094_1986274712 QUEUE_50161 1267478706479 1267478709662 1267478710755 1267478710755 3183 1093 0 4276 -88888
1267478710755 falkon:50161:1098_870928635 QUEUE_50161 1267478706320 1267478709993 1267478710755 1267478710755 3673 762 0 4435 -88888
1267478710755 falkon:50161:4092_421401591 QUEUE_50161 1267478706479 1267478709662 1267478710755 1267478710755 3183 1093 0 4276 -88888
1267478710755 falkon:50161:4095_566146426 QUEUE_50161 1267478706479 1267478709662 1267478710755 1267478710755 3183 1093 0 4276 -88888
1267478710758 falkon:50161:4100_1309970520 QUEUE_50161 1267478706479 1267478709662 1267478710758 1267478710758 3183 1096 0 4279 -88888
1267478710758 falkon:50161:1099_69711365 QUEUE_50161 1267478706320 1267478709993 1267478710758 1267478710758 3673 765 0 4438 -88888
1267478710758 falkon:50161:12192_116361953 QUEUE_50161 1267478707048 1267478709779 1267478710758 1267478710758 2731 979 0 3710 -88888
1267478710758 falkon:50161:4103_1519561262 QUEUE_50161 1267478706479 1267478709662 1267478710758 1267478710758 3183 1096 0 4279 -88888
1267478710758 falkon:50161:4104_1924052611 QUEUE_50161 1267478706479 1267478709662 1267478710758 1267478710758 3183 1096 0 4279 -88888
1267478710758 falkon:50161:4097_1209650153 QUEUE_50161 1267478706479 1267478709662 1267478710758 1267478710758 3183 1096 0 4279 -88888
1267478710758 falkon:50161:4101_1437051961 QUEUE_50161 1267478706479 1267478709662 1267478710758 1267478710758 3183 1096 0 4279 -88888
1267478710758 falkon:50161:4106_1211834425 QUEUE_50161 1267478706479 1267478709662 1267478710758 1267478710758 3183 1096 0 4279 -88888
1267478710759 falkon:50161:4109_1581852069 QUEUE_50161 1267478706479 1267478709662 1267478710759 1267478710759 3183 1097 0 4280 -88888
1267478710759 falkon:50161:4099_986966856 QUEUE_50161 1267478706479 1267478709662 1267478710759 1267478710759 3183 1097 0 4280 -88888
1267478710759 falkon:50161:4105_8937631 QUEUE_50161 1267478706479 1267478709662 1267478710759 1267478710759 3183 1097 0 4280 -88888
1267478710759 falkon:50161:4098_2047305127 QUEUE_50161 1267478706479 1267478709662 1267478710759 1267478710759 3183 1097 0 4280 -88888
1267478710762 falkon:50161:4112_656809183 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4113_1693256177 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4107_1326005273 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4102_847557306 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4110_2052713346 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4117_137720138 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4116_114602304 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4114_1548366602 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710762 falkon:50161:4111_593927333 QUEUE_50161 1267478706479 1267478709662 1267478710762 1267478710762 3183 1100 0 4283 -88888
1267478710794 falkon:50161:4119_2101538562 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4115_266206872 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4108_1319089291 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4122_1036759995 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4123_1374048239 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4126_482364717 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4127_457573574 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4118_1820442011 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4121_1070300747 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4120_1989062869 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4129_209421829 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4130_913478801 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4128_586871163 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4124_811185500 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4132_1570816564 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4125_2104372387 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4131_2032454209 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4135_1748849673 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4139_1553689069 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4138_1694226096 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4137_899518115 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4133_854064051 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4144_1996323652 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4145_299263502 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4148_1444809007 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4149_1611749698 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4150_301427529 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4136_548840823 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4134_325813030 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4151_1797493749 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4153_1636769245 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4142_1457660789 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4154_1905144652 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4140_1670432722 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4146_576242785 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4157_289757629 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4141_1609371723 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710794 falkon:50161:4152_239956331 QUEUE_50161 1267478706479 1267478709662 1267478710794 1267478710794 3183 1132 0 4315 -88888
1267478710800 falkon:50161:4147_2090588875 QUEUE_50161 1267478706479 1267478709662 1267478710800 1267478710800 3183 1138 0 4321 -88888
1267478710800 falkon:50161:4161_1259738769 QUEUE_50161 1267478706479 1267478709662 1267478710800 1267478710800 3183 1138 0 4321 -88888
1267478710800 falkon:50161:4160_1225131722 QUEUE_50161 1267478706479 1267478709662 1267478710800 1267478710800 3183 1138 0 4321 -88888
1267478710800 falkon:50161:4163_586478690 QUEUE_50161 1267478706479 1267478709662 1267478710800 1267478710800 3183 1138 0 4321 -88888
1267478710801 falkon:50161:5098_503675675 QUEUE_50161 1267478706618 1267478709716 1267478710801 1267478710801 3098 1085 0 4183 -88888
1267478710801 falkon:50161:4165_70559847 QUEUE_50161 1267478706479 1267478709662 1267478710801 1267478710801 3183 1139 0 4322 -88888
1267478710801 falkon:50161:4158_2119972693 QUEUE_50161 1267478706479 1267478709662 1267478710801 1267478710801 3183 1139 0 4322 -88888
1267478710801 falkon:50161:5099_18209221 QUEUE_50161 1267478706618 1267478709716 1267478710801 1267478710801 3098 1085 0 4183 -88888
1267478710801 falkon:50161:4159_263526674 QUEUE_50161 1267478706479 1267478709662 1267478710801 1267478710801 3183 1139 0 4322 -88888
1267478710801 falkon:50161:4156_2071119991 QUEUE_50161 1267478706479 1267478709662 1267478710801 1267478710801 3183 1139 0 4322 -88888
1267478710801 falkon:50161:4162_1759628990 QUEUE_50161 1267478706479 1267478709662 1267478710801 1267478710801 3183 1139 0 4322 -88888
1267478710801 falkon:50161:4155_1297886574 QUEUE_50161 1267478706479 1267478709662 1267478710801 1267478710801 3183 1139 0 4322 -88888
1267478710801 falkon:50161:5102_704567103 QUEUE_50161 1267478706618 1267478709716 1267478710801 1267478710801 3098 1085 0 4183 -88888
1267478710801 falkon:50161:5097_1896276805 QUEUE_50161 1267478706618 1267478709716 1267478710801 1267478710801 3098 1085 0 4183 -88888
1267478710801 falkon:50161:4143_257384127 QUEUE_50161 1267478706479 1267478709662 1267478710801 1267478710801 3183 1139 0 4322 -88888
1267478710802 falkon:50161:5103_1161749055 QUEUE_50161 1267478706618 1267478709716 1267478710802 1267478710802 3098 1086 0 4184 -88888
1267478710803 falkon:50161:4167_173898521 QUEUE_50161 1267478706479 1267478709662 1267478710803 1267478710803 3183 1141 0 4324 -88888
1267478710804 falkon:50161:5100_1955330182 QUEUE_50161 1267478706618 1267478709716 1267478710804 1267478710804 3098 1088 0 4186 -88888
1267478710804 falkon:50161:5104_2130244379 QUEUE_50161 1267478706618 1267478709716 1267478710804 1267478710804 3098 1088 0 4186 -88888
1267478710804 falkon:50161:4171_1804454252 QUEUE_50161 1267478706479 1267478709662 1267478710804 1267478710804 3183 1142 0 4325 -88888
1267478710805 falkon:50161:4170_1561225700 QUEUE_50161 1267478706479 1267478709662 1267478710805 1267478710805 3183 1143 0 4326 -88888
1267478710806 falkon:50161:4169_1092498130 QUEUE_50161 1267478706479 1267478709662 1267478710806 1267478710806 3183 1144 0 4327 -88888
1267478710807 falkon:50161:4168_1210397392 QUEUE_50161 1267478706479 1267478709662 1267478710807 1267478710807 3183 1145 0 4328 -88888
1267478710807 falkon:50161:4166_841921039 QUEUE_50161 1267478706479 1267478709662 1267478710807 1267478710807 3183 1145 0 4328 -88888
1267478710807 falkon:50161:5105_532912686 QUEUE_50161 1267478706618 1267478709716 1267478710807 1267478710807 3098 1091 0 4189 -88888
1267478710807 falkon:50161:4172_1345832690 QUEUE_50161 1267478706479 1267478709662 1267478710807 1267478710807 3183 1145 0 4328 -88888
1267478710807 falkon:50161:5101_541876817 QUEUE_50161 1267478706618 1267478709716 1267478710807 1267478710807 3098 1091 0 4189 -88888
1267478710809 falkon:50161:4173_230495927 QUEUE_50161 1267478706479 1267478709662 1267478710809 1267478710809 3183 1147 0 4330 -88888
1267478710809 falkon:50161:4164_208223048 QUEUE_50161 1267478706479 1267478709662 1267478710809 1267478710809 3183 1147 0 4330 -88888
1267478710809 falkon:50161:4174_1274644972 QUEUE_50161 1267478706479 1267478709662 1267478710809 1267478710809 3183 1147 0 4330 -88888
1267478710809 falkon:50161:4176_1192437182 QUEUE_50161 1267478706479 1267478709662 1267478710809 1267478710809 3183 1147 0 4330 -88888
1267478710809 falkon:50161:4177_1647915701 QUEUE_50161 1267478706479 1267478709662 1267478710809 1267478710809 3183 1147 0 4330 -88888
1267478710809 falkon:50161:4175_1796491235 QUEUE_50161 1267478706479 1267478709662 1267478710809 1267478710809 3183 1147 0 4330 -88888
1267478710809 falkon:50161:4179_1478310607 QUEUE_50161 1267478706479 1267478709662 1267478710809 1267478710809 3183 1147 0 4330 -88888
1267478710810 falkon:50161:236_1012747631 QUEUE_50161 1267478706274 1267478709335 1267478710810 1267478710810 3061 1475 0 4536 -88888
1267478710810 falkon:50161:237_963058939 QUEUE_50161 1267478706274 1267478709335 1267478710810 1267478710810 3061 1475 0 4536 -88888
1267478710812 falkon:50161:3093_1182503246 QUEUE_50161 1267478706443 1267478709915 1267478710812 1267478710812 3472 897 0 4369 -88888
1267478710812 falkon:50161:4178_358111758 QUEUE_50161 1267478706479 1267478709662 1267478710812 1267478710812 3183 1150 0 4333 -88888
1267478710814 falkon:50161:3096_811113089 QUEUE_50161 1267478706443 1267478709915 1267478710814 1267478710814 3472 899 0 4371 -88888
1267478710815 falkon:50161:3094_1550954060 QUEUE_50161 1267478706443 1267478709915 1267478710815 1267478710815 3472 900 0 4372 -88888
1267478710815 falkon:50161:3095_391935229 QUEUE_50161 1267478706443 1267478709915 1267478710815 1267478710815 3472 900 0 4372 -88888
1267478710815 falkon:50161:3098_1735952154 QUEUE_50161 1267478706443 1267478709915 1267478710815 1267478710815 3472 900 0 4372 -88888
1267478710815 falkon:50161:3101_654020405 QUEUE_50161 1267478706443 1267478709915 1267478710815 1267478710815 3472 900 0 4372 -88888
1267478710815 falkon:50161:3102_636278054 QUEUE_50161 1267478706443 1267478709915 1267478710815 1267478710815 3472 900 0 4372 -88888
1267478710815 falkon:50161:3097_2099216675 QUEUE_50161 1267478706443 1267478709915 1267478710815 1267478710815 3472 900 0 4372 -88888
1267478710815 falkon:50161:3103_1388014285 QUEUE_50161 1267478706443 1267478709915 1267478710815 1267478710815 3472 900 0 4372 -88888
1267478710816 falkon:50161:3104_1114617109 QUEUE_50161 1267478706443 1267478709915 1267478710816 1267478710816 3472 901 0 4373 -88888
1267478710816 falkon:50161:11014_379348282 QUEUE_50161 1267478707012 1267478710453 1267478710816 1267478710816 3441 363 0 3804 -88888
1267478710823 falkon:50161:14116_1645551733 QUEUE_50161 1267478707093 1267478709706 1267478710823 1267478710823 2613 1117 0 3730 -88888
1267478710823 falkon:50161:3099_1991387845 QUEUE_50161 1267478706443 1267478709915 1267478710823 1267478710823 3472 908 0 4380 -88888
1267478710823 falkon:50161:3105_1728507288 QUEUE_50161 1267478706443 1267478709915 1267478710823 1267478710823 3472 908 0 4380 -88888
1267478710823 falkon:50161:11015_9023191 QUEUE_50161 1267478707012 1267478710453 1267478710823 1267478710823 3441 370 0 3811 -88888
1267478710823 falkon:50161:14117_1779637175 QUEUE_50161 1267478707093 1267478709706 1267478710823 1267478710823 2613 1117 0 3730 -88888
1267478710823 falkon:50161:15051_1868115950 QUEUE_50161 1267478707106 1267478709940 1267478710823 1267478710823 2834 883 0 3717 -88888
1267478710823 falkon:50161:15052_741669610 QUEUE_50161 1267478707106 1267478709940 1267478710823 1267478710823 2834 883 0 3717 -88888
1267478710823 falkon:50161:6220_14092068 QUEUE_50161 1267478706683 1267478709041 1267478710823 1267478710823 2358 1782 0 4140 -88888
1267478710823 falkon:50161:15054_514296073 QUEUE_50161 1267478707106 1267478709940 1267478710823 1267478710823 2834 883 0 3717 -88888
1267478710823 falkon:50161:6223_1715503275 QUEUE_50161 1267478706683 1267478709041 1267478710823 1267478710823 2358 1782 0 4140 -88888
1267478710823 falkon:50161:15050_414817756 QUEUE_50161 1267478707106 1267478709940 1267478710823 1267478710823 2834 883 0 3717 -88888
1267478710823 falkon:50161:15049_1280327314 QUEUE_50161 1267478707106 1267478709940 1267478710823 1267478710823 2834 883 0 3717 -88888
1267478710845 falkon:50161:3100_130767024 QUEUE_50161 1267478706443 1267478709915 1267478710845 1267478710845 3472 930 0 4402 -88888
1267478710845 falkon:50161:15056_851485339 QUEUE_50161 1267478707106 1267478709940 1267478710845 1267478710845 2834 905 0 3739 -88888
1267478710845 falkon:50161:6226_1206018892 QUEUE_50161 1267478706683 1267478709041 1267478710845 1267478710845 2358 1804 0 4162 -88888
1267478710851 falkon:50161:2165_1543470443 QUEUE_50161 1267478706414 1267478710061 1267478710851 1267478710851 3647 790 0 4437 -88888
1267478710851 falkon:50161:15053_1225526233 QUEUE_50161 1267478707106 1267478709940 1267478710851 1267478710851 2834 911 0 3745 -88888
1267478710851 falkon:50161:6221_1715633873 QUEUE_50161 1267478706683 1267478709041 1267478710851 1267478710851 2358 1810 0 4168 -88888
1267478710851 falkon:50161:6222_227432396 QUEUE_50161 1267478706683 1267478709041 1267478710851 1267478710851 2358 1810 0 4168 -88888
1267478710851 falkon:50161:2164_1462373452 QUEUE_50161 1267478706414 1267478710061 1267478710851 1267478710851 3647 790 0 4437 -88888
1267478710851 falkon:50161:8124_1882043075 QUEUE_50161 1267478706934 1267478709822 1267478710851 1267478710851 2888 1029 0 3917 -88888
1267478710851 falkon:50161:6224_1250154516 QUEUE_50161 1267478706683 1267478709041 1267478710851 1267478710851 2358 1810 0 4168 -88888
1267478710851 falkon:50161:6225_325305790 QUEUE_50161 1267478706683 1267478709041 1267478710851 1267478710851 2358 1810 0 4168 -88888
1267478710851 falkon:50161:8125_557221706 QUEUE_50161 1267478706934 1267478709822 1267478710851 1267478710851 2888 1029 0 3917 -88888
1267478710851 falkon:50161:8127_1375671642 QUEUE_50161 1267478706934 1267478709822 1267478710851 1267478710851 2888 1029 0 3917 -88888
1267478710851 falkon:50161:8129_754016359 QUEUE_50161 1267478706934 1267478709822 1267478710851 1267478710851 2888 1029 0 3917 -88888
1267478710851 falkon:50161:8131_1090772962 QUEUE_50161 1267478706934 1267478709822 1267478710851 1267478710851 2888 1029 0 3917 -88888
1267478710851 falkon:50161:7130_361408916 QUEUE_50161 1267478706850 1267478709472 1267478710851 1267478710851 2622 1379 0 4001 -88888
1267478710851 falkon:50161:8128_646086682 QUEUE_50161 1267478706934 1267478709822 1267478710851 1267478710851 2888 1029 0 3917 -88888
1267478710851 falkon:50161:7129_1622985089 QUEUE_50161 1267478706850 1267478709472 1267478710851 1267478710851 2622 1379 0 4001 -88888
